 ,Area,Mean,Min,Max
1,1.268,15576.500,10768,23298
2,0.865,13214.869,8922,22017
3,2.121,13076.562,8535,26280
4,1.990,27062.352,16777,40725
5,2.213,17784.903,11052,30357
6,1.705,12654.421,9281,20055
7,1.310,11133.587,8139,15541
8,1.096,14192.230,8295,45782
9,1.247,10962.916,8403,16273
10,2.276,21624.288,12021,43126
