 ,Area,Mean,Min,Max
1,2.163,24275.804,11412,42885
2,1.272,13414.043,10212,21151
3,1.436,15563.725,9179,24493
4,1.743,17452.296,10668,28018
5,1.701,17171.415,11895,30710
6,2.163,13739.058,8616,22372
7,1.537,20626.057,13355,31200
8,1.188,13356.982,9626,22432
9,1.054,11802.578,9132,19458
10,1.444,13313.087,10122,20473
11,1.612,15637.406,10645,28832
12,0.911,11426.714,8791,16404
13,1.247,13747.327,9618,18889
14,1.852,23755.746,13944,38989
