,FITC-A,PE-Tx-Red-YG-A
129,160.440002441,656.369995117
130,14169.1191406,602.820007324
131,412.439971924,17.8500003815
132,36.9599990845,53.0400009155
133,1478.39990234,75.9899978638
134,325.079986572,274.380004883
135,224.279998779,221.339996338
136,315.0,186.660003662
137,83.1599960327,-1.01999998093
138,8789.75976562,158.099990845
139,5404.56005859,314.66998291
140,128.519989014,102.509994507
141,94.9199981689,130.050003052
142,433.439971924,113.220001221
143,267.959991455,836.909973145
144,2735.87988281,115.769996643
145,1788.35998535,233.069992065
146,209.159988403,174.419998169
147,1488.47998047,63.2399978638
148,281.399993896,238.169998169
149,249.479995728,120.869995117
150,939.959960938,196.86000061
151,326.759979248,866.489990234
152,6533.52001953,452.880004883
153,1286.03991699,193.289993286
154,566.159973145,81.5999984741
155,1527.95996094,216.75
156,1202.88000488,214.709991455
157,91017.359375,429.41998291
158,15759.2392578,128.009994507
159,542.639953613,517.140014648
160,250.319992065,511.019989014
161,35169.9570312,2211.86987305
162,1926.11999512,218.279998779
163,55754.1601562,141.270004272
164,350.279998779,237.149993896
165,914.75994873,-67.8300018311
166,180.599990845,357.509979248
167,888.719970703,100.979995728
168,245.279998779,-5.60999965668
169,4194.11962891,-95.8799972534
170,256.199981689,6.63000011444
171,5633.87988281,492.149993896
172,23065.5585938,264.690002441
173,5566.6796875,57.1199989319
174,25255.4394531,506.429992676
175,429.239990234,150.959991455
176,3434.76000977,287.130004883
177,2972.76000977,193.800003052
178,43113.8398438,1340.78991699
179,202.439987183,1.01999998093
180,484.679992676,107.61000061
181,201.599990845,217.769989014
182,173.039993286,358.019989014
183,575.399963379,-1.01999998093
184,2627.52001953,276.929992676
185,4194.11962891,139.229995728
186,22695.9589844,494.190002441
187,113.399993896,293.25
188,137.759994507,-79.0499954224
189,266.279998779,288.660003662
190,183.959991455,136.679992676
191,3890.87988281,176.970001221
192,136.080001831,794.070007324
193,446.879974365,37.7399978638
194,2100.0,588.539978027
195,167.159988403,1093.43994141
196,404.879974365,195.839996338
197,378.0,183.599990845
198,241.919998169,46.4099998474
199,561.959960938,80.5800018311
200,3056.76000977,10.1999998093
201,232.679992676,120.869995117
202,152.879989624,100.470001221
203,371.279998779,298.859985352
204,214.199996948,136.169998169
205,266.279998779,844.559997559
206,108.359992981,11.7299995422
207,13665.9599609,172.379989624
208,1651.43994141,150.959991455
209,669.479980469,15.8099994659
210,278.039978027,132.089996338
211,228.479995728,110.159996033
212,409.079986572,277.440002441
213,77.2799987793,182.580001831
214,872.75994873,54.5699996948
215,17927.2792969,282.029998779
216,553.559997559,94.3499984741
217,270.479980469,-12.2399997711
218,210.0,-5.09999990463
219,200.759994507,179.009994507
220,145.319992065,322.320007324
221,419.159973145,809.880004883
222,273.0,94.8600006104
223,387.239990234,61.7099990845
224,241.079986572,1181.66992188
225,10137.9599609,161.669998169
226,210.0,77.0100021362
227,1365.0,261.119995117
228,2810.63989258,794.579956055
229,4513.31982422,119.339996338
230,404.039978027,142.800003052
231,577.079956055,148.919998169
232,778.679992676,120.869995117
233,169.679992676,348.839996338
234,554.399963379,2379.65991211
235,340.199981689,399.329986572
236,68.8799972534,310.589996338
237,293.160003662,255.0
238,5685.11962891,243.779998779
239,23322.5996094,125.459999084
240,567.0,462.569976807
241,109.199996948,321.299987793
242,11712.1201172,270.809997559
243,115.079994202,24.4799995422
244,229.319992065,508.470001221
245,190.679992676,124.439994812
246,28.5599994659,80.5800018311
247,336.0,94.8600006104
248,981.959960938,947.579956055
249,557.760009766,306.0
250,180.599990845,565.58996582
251,294.839996338,1307.13000488
252,3302.03979492,109.13999939
253,3570.83984375,288.660003662
254,133.559997559,952.16998291
255,24.359998703,126.479995728
256,251.159988403,168.300003052
257,73.0799942017,195.330001831
258,164.63999939,340.16998291
259,464.519989014,335.070007324
260,180.599990845,222.36000061
261,103.319999695,67.8300018311
262,267.959991455,935.33996582
263,2041.19995117,197.369995117
264,407.399993896,47.4300003052
265,18231.359375,468.690002441
266,166.319992065,825.690002441
267,278.880004883,-38.25
268,194.879989624,691.559997559
269,278.039978027,199.919998169
270,410.759979248,316.199981689
271,7353.35986328,90.7799987793
272,6368.04003906,298.859985352
273,501.479980469,194.819992065
274,288.959991455,94.3499984741
275,245.279998779,-30.5999984741
276,416.639984131,159.119995117
277,105.839996338,-26.0100002289
278,449.399993896,115.259994507
279,315.0,813.959960938
280,496.439971924,249.899993896
281,2485.55981445,387.600006104
282,172.199996948,59.1599998474
283,276.359985352,65.2799987793
284,199.079986572,835.890014648
285,288.119995117,-166.259994507
286,156.239990234,527.33996582
287,683.75994873,272.339996338
288,274.679992676,9.18000030518
289,1539.7199707,87.2099990845
290,48678.0,287.130004883
291,199.079986572,174.419998169
292,146.159988403,958.799987793
293,442.679992676,-9.18000030518
294,7931.27978516,367.199981689
295,6562.07958984,398.309997559
296,162.959991455,-14.279999733
297,3092.03979492,71.4000015259
298,363.720001221,294.269989014
299,282.239990234,196.86000061
300,565.320007324,59.1599998474
301,273.839996338,121.379997253
302,1228.91992188,244.289993286
303,1002.11999512,178.5
304,278.880004883,326.910003662
305,131.879989624,209.61000061
306,412.439971924,2063.9699707
307,281.399993896,1102.61999512
308,162.959991455,413.609985352
309,320.880004883,118.829994202
310,94.0799942017,426.869995117
311,454.439971924,299.369995117
312,1296.11999512,5121.41992188
313,10584.0,528.869995117
314,213.36000061,79.5599975586
315,230.159988403,31.109998703
316,320.039978027,140.759994507
317,5805.23974609,479.399993896
318,10.0799999237,280.5
319,246.959991455,161.669998169
320,3542.27978516,114.75
321,207.479995728,294.269989014
322,162.119995117,17.3400001526
323,630.0,282.540008545
324,8088.35986328,490.619995117
325,1240.67993164,153.509994507
326,1276.79992676,80.5800018311
327,5222.27978516,78.5400009155
328,263.759979248,228.479995728
329,1069.31994629,384.539978027
330,320.880004883,55.5900001526
331,3432.23999023,530.909973145
332,89.0400009155,814.469970703
333,84.0,256.529998779
334,246.959991455,269.279998779
335,5927.04003906,355.470001221
336,374.639984131,151.470001221
337,199.079986572,200.940002441
338,2581.31982422,43.8600006104
339,361.199981689,120.36000061
340,192.36000061,103.529998779
341,292.319976807,260.609985352
342,145.319992065,263.66998291
343,281.399993896,163.709991455
344,276.359985352,389.130004883
345,155.399993896,606.390014648
346,593.880004883,231.539993286
347,231.0,-8.15999984741
348,64958.0390625,323.850006104
349,397.319976807,361.079986572
350,161.279998779,-65.2799987793
351,358.679992676,201.959991455
352,193.199996948,1167.39001465
353,312.479980469,46.4099998474
354,2462.87988281,269.279998779
355,159.599990845,68.8499984741
356,138.599990845,443.190002441
357,2764.43994141,131.580001831
358,26583.4785156,288.660003662
359,52160.6367188,647.190002441
360,1919.39990234,58.6499977112
361,3747.23999023,-49.469997406
362,22799.2792969,214.199996948
363,325.079986572,-22.9499988556
364,804.719970703,3376.70996094
365,315.839996338,215.729995728
366,69125.28125,421.259979248
367,123.479995728,369.75
368,203.279998779,900.659973145
369,194.039993286,673.709960938
370,559.440002441,117.299995422
371,8250.47949219,308.549987793
372,1597.67993164,1475.42993164
373,134.399993896,-71.9099960327
374,262.91998291,107.099998474
375,189.839996338,872.099975586
376,22281.0,1271.42993164
377,307.440002441,148.919998169
378,498.119995117,243.269989014
379,2444.39990234,201.959991455
380,3522.11987305,352.91998291
381,240.239990234,1138.82995605
382,159.599990845,267.75
383,1375.07995605,338.639984131
384,174.720001221,15.2999992371
385,112.559997559,108.629997253
386,278.880004883,157.589996338
387,225971.75,1318.85998535
388,1095.35998535,569.159973145
389,2870.2800293,188.699996948
390,10571.3994141,242.25
391,132.720001221,143.309997559
392,1157.52001953,81.5999984741
393,9602.04003906,374.339996338
394,149.519989014,550.799987793
395,324.239990234,78.0299987793
396,282.239990234,249.38999939
397,162.959991455,327.929992676
398,582.119995117,49.469997406
399,199.079986572,503.880004883
400,3104.63989258,50.4899978638
401,15105.7197266,293.25
402,2931.59985352,81.0899963379
403,6027.0,401.369995117
404,7461.71972656,274.380004883
405,703.079956055,430.440002441
406,216.719985962,1149.54003906
407,1954.67993164,269.279998779
408,10434.4794922,257.549987793
409,217.559997559,43.8600006104
410,213.36000061,204.509994507
411,251.999984741,315.179992676
412,127.679992676,392.699981689
413,104102.875,682.380004883
414,259.559997559,-79.0499954224
415,502.319976807,-74.9700012207
416,231.0,108.119995117
417,207.479995728,162.179992676
418,223.439987183,-90.7799987793
419,225.119995117,587.520019531
420,887.879943848,-0.509999990463
421,194.039993286,285.600006104
422,330.959991455,615.059997559
423,81672.359375,1209.20996094
424,320.039978027,39.7799987793
425,2481.35986328,261.630004883
426,440.159973145,95.3699951172
427,404.879974365,174.929992676
428,184.799987793,276.929992676
429,694.679992676,-10.7100000381
430,2102.52001953,188.699996948
431,210.0,176.970001221
432,77.2799987793,500.819976807
433,165.479995728,214.199996948
434,337.679992676,630.359985352
435,1827.83996582,179.519989014
436,212.519989014,481.440002441
437,151.199996948,-95.3699951172
438,400.679992676,400.859985352
439,77.2799987793,197.879989624
440,7138.31982422,297.839996338
441,13079.6396484,167.279998779
442,469.559997559,-38.25
443,262.079986572,166.770004272
444,1678.31994629,300.389984131
445,199.079986572,201.959991455
446,956.75994873,107.61000061
447,577.079956055,220.830001831
448,724.079956055,303.959991455
449,376.319976807,127.5
450,199.079986572,-165.239990234
451,4533.47998047,351.899993896
452,2184.83984375,274.889984131
453,196.559997559,112.709999084
454,290.639984131,29.0699996948
455,4291.56005859,145.349990845
456,108.359992981,184.619995117
457,265.440002441,-35.1899986267
458,33199.3203125,500.819976807
459,381.359985352,43.8600006104
460,178.080001831,152.489990234
461,392.279998779,103.019996643
462,77.2799987793,137.699996948
463,393.959991455,324.359985352
464,4795.56005859,179.519989014
465,235.199996948,49.9799995422
466,216.719985962,113.220001221
467,180.599990845,186.149993896
468,6064.79980469,236.63999939
469,131.879989624,114.239997864
470,298.199981689,158.099990845
471,3330.59985352,125.970001221
472,17080.5585938,758.880004883
473,1950.47998047,212.160003662
474,346.079986572,94.8600006104
475,8531.87988281,87.7200012207
476,226.799987793,53.0400009155
477,621.599975586,151.979995728
478,306.599975586,-20.3999996185
479,1923.59997559,327.41998291
480,1903.43994141,186.149993896
481,293.160003662,-7.13999986649
482,199.079986572,877.200012207
483,180.599990845,1133.72998047
484,217.559997559,110.669998169
485,251.159988403,1304.06994629
486,339.359985352,1723.79992676
487,406.559997559,1587.11999512
488,5.03999996185,-103.529998779
489,194.039993286,-67.8300018311
490,18554.7597656,300.899993896
491,307.440002441,10.7100000381
492,1238.15991211,258.570007324
493,136.919998169,199.410003662
494,343.559997559,265.709991455
495,58.7999992371,-17.3400001526
496,251.999984741,1758.47998047
497,85340.640625,693.599975586
498,8579.75976562,450.329986572
499,768.599975586,167.279998779
500,231.0,412.079986572
501,204.119995117,1112.81994629
502,254.519989014,261.119995117
503,154.559997559,-83.1299972534
504,4138.6796875,239.190002441
505,97.439994812,78.5400009155
506,692.159973145,250.409988403
507,20264.1601562,278.970001221
508,3871.55981445,200.429992676
509,267.959991455,192.269989014
510,1212.11999512,610.469970703
511,311.639984131,1176.56994629
512,345.239990234,121.88999939
513,335.160003662,128.520004272
514,33331.1992188,204.0
515,924.83996582,45.8999977112
516,22282.6796875,311.100006104
517,18165.0,363.119995117
518,78.1199951172,294.269989014
519,131.039993286,389.130004883
520,503.999969482,129.539993286
521,2582.15991211,230.519989014
522,175.559997559,727.769958496
523,22721.1601562,143.309997559
524,600.599975586,298.859985352
525,419.159973145,1506.53991699
526,30485.2792969,401.880004883
527,336.839996338,21.9300003052
528,427.559997559,0.0
529,175.559997559,193.800003052
530,259.559997559,597.209960938
531,566.159973145,177.989990234
532,677.880004883,-43.3499984741
533,1189.43994141,244.799987793
534,11074.5595703,583.950012207
535,78.9599990845,-92.8199996948
536,819.83996582,547.229980469
537,121.799995422,434.009979248
538,295.679992676,58.6499977112
539,404.039978027,338.130004883
540,360.359985352,1438.19995117
541,3938.75976562,176.459991455
542,273.0,58.6499977112
543,697.199951172,302.940002441
544,283.079986572,113.729995728
545,17531.6386719,432.479980469
546,6228.59960938,66.2999954224
547,27000.1191406,719.099975586
548,171.36000061,-154.529998779
549,109.199996948,464.100006104
550,294.0,162.690002441
551,256.199981689,32.6399993896
552,404.039978027,140.759994507
553,134.399993896,163.709991455
554,220.919998169,134.130004883
555,48029.5195312,987.869995117
556,323.399993896,522.239990234
557,221.759994507,12.75
558,1029.0,434.009979248
559,171.36000061,746.130004883
560,151.199996948,56.6100006104
561,1781.63989258,54.5699996948
562,77.2799987793,-44.3699989319
563,24539.7597656,625.260009766
564,498.959991455,258.570007324
565,131.879989624,154.020004272
566,181.439987183,323.339996338
567,31301.7597656,746.130004883
568,24384.359375,443.190002441
569,95007.359375,932.789978027
570,301.559997559,163.199996948
571,242.759994507,114.75
572,412.439971924,299.880004883
573,42112.5585938,235.11000061
574,100.799995422,530.399963379
575,92.3999938965,337.109985352
576,11828.0400391,66.8099975586
577,132.720001221,258.570007324
578,137.759994507,486.029998779
579,123.479995728,99.9599990845
580,265.440002441,1349.9699707
581,2472.95996094,-2.54999995232
582,551.039978027,157.080001831
583,238.559997559,433.5
584,3031.55981445,41.3099975586
585,39860.5195312,873.119995117
586,143.63999939,105.059997559
587,435.119995117,340.16998291
588,36.1199989319,43.8600006104
589,1278.47998047,224.909988403
590,41284.3203125,471.239990234
591,128.519989014,108.629997253
592,51299.6367188,1031.72998047
593,161.279998779,-28.5599994659
594,55246.796875,251.940002441
595,146.159988403,-4.07999992371
596,433.439971924,93.8399963379
597,368.759979248,244.289993286
598,8337.83984375,115.769996643
599,878.639953613,23.9699993134
600,208.319992065,624.75
601,309.119995117,293.760009766
602,337.679992676,271.829986572
603,356.160003662,109.13999939
604,60124.6796875,767.039978027
605,243.599990845,479.910003662
606,245.279998779,1203.08996582
607,43465.796875,553.859985352
608,41.1599998474,59.1599998474
609,2938.31982422,5.09999990463
610,62.9999961853,80.5800018311
611,77663.0390625,253.470001221
612,194.039993286,421.259979248
613,3917.75976562,385.559997559
614,114.239997864,427.380004883
615,178.919998169,1284.17993164
616,275.519989014,913.409973145
617,25561.1992188,1106.18994141
618,4329.35986328,234.599990845
619,11408.0400391,275.399993896
620,173.039993286,-0.509999990463
621,438.479980469,379.949981689
622,81.4799957275,136.679992676
623,8701.55957031,732.869995117
624,197.399993896,145.86000061
625,32416.4394531,71.9099960327
626,55672.6796875,798.149963379
627,3069.35986328,377.399993896
628,293.160003662,734.909973145
629,491.399993896,199.410003662
630,204.959991455,182.580001831
631,5541.47998047,118.319999695
632,11718.8398438,173.399993896
633,1011.35998535,4522.6796875
634,218.399993896,620.66998291
635,245.279998779,939.41998291
636,4213.43994141,11.7299995422
637,174.720001221,217.259994507
638,273.0,204.0
639,306.599975586,-30.5999984741
640,5833.79980469,129.539993286
641,4470.47998047,285.089996338
642,89.0400009155,69.8699951172
643,239.399993896,49.9799995422
644,296.519989014,1590.17993164
645,283.079986572,264.179992676
646,118.439994812,-81.5999984741
647,304.079986572,-9.68999958038
648,31.9199981689,145.349990845
649,173.039993286,1114.34997559
650,124.319999695,-17.3400001526
651,349.440002441,740.010009766
652,220.919998169,499.799987793
653,288.959991455,264.179992676
654,31307.6386719,569.159973145
655,546.0,-0.509999990463
656,282.239990234,-41.8199996948
657,28.5599994659,182.069992065
658,630.83996582,392.699981689
659,441.0,173.399993896
660,2480.52001953,191.759994507
661,1668.23999023,163.199996948
662,304.91998291,490.109985352
663,831.599975586,377.910003662
664,472.91998291,49.469997406
665,4412.52001953,307.529998779
666,257.880004883,515.099975586
667,331.799987793,657.390014648
668,50990.5195312,783.359985352
669,503.999969482,-21.4200000763
670,185.63999939,742.559997559
671,18168.359375,1323.44995117
672,6019.43994141,201.449996948
673,136.080001831,307.019989014
674,325.079986572,692.58001709
675,795.479980469,420.239990234
676,381.359985352,8.15999984741
677,18091.0800781,467.66998291
678,3157.55981445,185.63999939
679,10033.7998047,-23.4599990845
680,321.720001221,295.799987793
681,2804.76000977,-61.1999969482
682,45.3599967957,210.629989624
683,383.879974365,368.729980469
684,178.919998169,359.549987793
685,893.75994873,377.399993896
686,359.519989014,221.849990845
687,331.799987793,150.959991455
688,1015.55999756,104.040000916
689,214.199996948,483.479980469
690,341.879974365,222.36000061
691,1980.7199707,377.399993896
692,126868.554688,811.409973145
693,166.319992065,762.959960938
694,520.799987793,263.66998291
695,126.839996338,324.359985352
696,12733.5595703,377.399993896
697,266.279998779,89.7599945068
698,191.519989014,477.359985352
699,184.799987793,805.799987793
700,251.159988403,814.979980469
701,997.91998291,443.699981689
702,67414.1953125,588.029968262
703,2076.47998047,32.1300010681
704,456.119995117,321.809997559
705,435.959991455,248.369995117
706,266.279998779,205.529998779
707,6079.07958984,451.859985352
708,616.559997559,279.479980469
709,8.39999961853,214.709991455
710,449.399993896,30.5999984741
711,10179.1201172,361.589996338
712,745.91998291,78.0299987793
713,255.359985352,728.789978027
714,675.359985352,374.339996338
715,313.319976807,126.989997864
716,246.119995117,210.119995117
717,780.359985352,64.7699966431
718,232.679992676,90.2699966431
719,227.63999939,308.040008545
720,2245.31982422,188.190002441
721,246.959991455,1020.0
722,14427.8398438,401.369995117
723,181.439987183,980.219970703
724,128.519989014,50.4899978638
725,368.759979248,139.739990234
726,217.559997559,-8.15999984741
727,233.519989014,1315.79992676
728,227.63999939,168.809997559
729,17278.7988281,1100.06994629
730,223.439987183,232.050003052
731,348.599975586,465.119995117
732,247.799987793,98.939994812
733,152.879989624,409.019989014
734,417.479980469,263.160003662
735,141.959991455,804.269958496
736,355.319976807,-40.7999992371
737,99.9599990845,109.650001526
738,2703.95996094,157.589996338
739,234.359985352,341.699981689
740,245.279998779,489.599975586
741,479.639984131,48.9599990845
742,117.599998474,296.309997559
743,214.199996948,362.609985352
744,217.559997559,96.9000015259
745,363.720001221,103.529998779
746,455.279998779,507.449981689
747,144.479995728,18.8699989319
748,1065.11999512,125.970001221
749,17661.0,582.929992676
750,43645.5585938,1316.30993652
751,266.279998779,212.160003662
752,462.0,92.3099975586
753,290.639984131,74.9700012207
754,283.91998291,204.509994507
755,320.039978027,274.380004883
756,283.079986572,232.050003052
757,131.879989624,243.779998779
758,463.679992676,128.009994507
759,255.359985352,344.759979248
760,490.559997559,175.949996948
761,282.239990234,163.199996948
762,118.439994812,197.879989624
763,1475.88000488,258.570007324
764,273.839996338,574.770019531
765,9791.04003906,236.63999939
766,11602.9199219,282.029998779
767,18284.2792969,227.459991455
768,1446.47998047,200.429992676
769,217.559997559,863.429992676
770,116.759994507,379.949981689
771,3183.59985352,280.5
772,75.5999984741,135.660003662
773,19450.1992188,522.75
774,7254.23974609,259.079986572
775,6690.59960938,371.279998779
776,173.039993286,729.809997559
777,199.079986572,112.709999084
778,57185.5195312,859.859985352
779,533.399963379,182.069992065
780,378.839996338,163.199996948
781,2441.04003906,-89.25
782,72.2399978638,231.029998779
783,91.5599975586,371.789978027
784,5814.47998047,332.519989014
785,207.479995728,152.489990234
786,17529.1191406,180.029998779
787,225.959991455,896.070007324
788,399.839996338,-15.2999992371
789,8599.91992188,391.16998291
790,260.399993896,157.080001831
791,1791.7199707,118.829994202
792,110.879997253,208.589996338
793,378.839996338,324.359985352
794,8028.71972656,624.239990234
795,45571.6796875,465.630004883
796,190.679992676,137.190002441
797,2877.83984375,-56.6100006104
798,213.36000061,359.039978027
799,299.880004883,547.739990234
800,11.7599992752,55.5900001526
801,19702.1992188,419.220001221
802,209.159988403,164.220001221
803,43592.6367188,456.449981689
804,261.239990234,991.949951172
805,248.63999939,90.7799987793
806,546.83996582,155.039993286
807,509.879974365,41.3099975586
808,157.919998169,417.690002441
809,23257.0800781,260.609985352
810,756.83996582,298.859985352
811,17987.7597656,686.969970703
812,2441.87988281,166.770004272
813,175.559997559,1163.30993652
814,162.959991455,58.6499977112
815,250.319992065,1442.78991699
816,180.599990845,230.519989014
817,278.880004883,1261.73999023
818,49.5599975586,90.7799987793
819,945.0,340.16998291
820,2222.63989258,93.3300018311
821,121.799995422,216.239990234
822,402.359985352,176.459991455
823,4289.87988281,109.650001526
824,159.599990845,268.260009766
825,166.319992065,1114.85998535
826,4859.39990234,215.729995728
827,136.919998169,115.769996643
828,225.119995117,887.909973145
829,218.399993896,1058.25
830,242.759994507,824.159973145
831,354.479980469,424.320007324
832,314.160003662,397.289978027
833,121.799995422,690.539978027
834,48.719997406,-12.75
835,6688.91992188,397.289978027
836,195.720001221,619.649963379
837,180.599990845,634.950012207
838,357.839996338,77.5199966431
839,284.759979248,1103.64001465
840,112.559997559,277.949981689
841,224.279998779,228.479995728
842,215.879989624,697.16998291
843,752.639953613,253.470001221
844,361.199981689,-48.4500007629
845,408.239990234,316.199981689
846,507.359985352,275.910003662
847,370.440002441,47.9399986267
848,28931.2792969,490.109985352
849,633.359985352,2229.7199707
850,8895.59960938,310.079986572
851,1385.15991211,102.0
852,1044.11999512,43.3499984741
853,115.079994202,100.979995728
854,120.119995117,650.25
855,4119.35986328,242.25
856,514.079956055,77.0100021362
857,197.399993896,745.619995117
858,9.23999977112,47.9399986267
859,10200.9599609,431.970001221
860,315.0,732.359985352
861,283.91998291,99.9599990845
862,3433.91992188,197.369995117
863,435.119995117,1500.41992188
864,446.879974365,361.079986572
865,204.119995117,286.619995117
866,187.319992065,268.769989014
867,3348.23999023,281.010009766
868,107.519996643,61.1999969482
869,207.479995728,894.539978027
870,16774.7988281,100.470001221
871,222.599990845,144.330001831
872,446.039978027,241.229995728
873,10421.8798828,156.569992065
874,122.63999939,-4.07999992371
875,436.799987793,249.899993896
876,282.239990234,164.220001221
877,676.199951172,327.41998291
878,28688.5195312,252.449996948
879,117.599998474,455.429992676
880,278.039978027,56.0999984741
881,150.36000061,106.080001831
882,135.239990234,-36.2099990845
883,264.600006104,569.66998291
884,415.799987793,192.779998779
885,248.63999939,287.130004883
886,899.639953613,78.5400009155
887,15565.1992188,501.329986572
888,294.839996338,72.4199981689
889,321.720001221,51.5099983215
890,693.0,153.509994507
891,339.359985352,66.8099975586
892,32907.0,264.179992676
893,217.559997559,185.63999939
894,3280.19995117,40.7999992371
895,158.759994507,128.009994507
896,174.720001221,582.929992676
897,26089.5585938,688.5
898,262.91998291,-8.67000007629
899,4493.15966797,285.089996338
900,294.0,161.669998169
901,190.679992676,328.440002441
902,15178.7998047,463.079986572
903,1388.51989746,151.470001221
904,435.959991455,386.070007324
905,349.440002441,796.619995117
906,60.4799995422,333.540008545
907,129.36000061,123.419998169
908,16116.2392578,-3.05999994278
909,117.599998474,777.75
910,152.039993286,199.410003662
911,1990.79992676,328.440002441
912,164.63999939,2.03999996185
913,544.320007324,130.050003052
914,118.439994812,561.0
915,876.119995117,381.989990234
916,416.639984131,-26.0100002289
917,160.440002441,813.959960938
918,511.559997559,411.059997559
919,252.839996338,1329.05993652
920,252.839996338,70.3799972534
921,37485.8398438,569.66998291
922,220.079986572,1401.98999023
923,262.91998291,-47.4300003052
924,30677.6386719,362.100006104
925,7639.79980469,182.069992065
926,1043.27990723,208.589996338
927,273.0,318.75
928,216.719985962,993.989990234
929,493.91998291,125.970001221
930,301.559997559,250.919998169
931,2466.23999023,25.5
932,390.599975586,270.299987793
933,362.879974365,219.300003052
934,6630.95996094,245.819992065
935,166.319992065,-22.4399986267
936,209.159988403,108.629997253
937,220.079986572,1128.63000488
938,119.279998779,199.919998169
939,1895.03991699,35.1899986267
940,262.079986572,188.190002441
941,472.079986572,-90.2699966431
942,194.879989624,46.4099998474
943,19551.8398438,248.879989624
944,219.239990234,-139.229995728
945,511.559997559,42.8400001526
946,9709.55957031,456.449981689
947,300.720001221,687.989990234
948,199.919998169,357.0
949,199.919998169,1525.91992188
950,262.079986572,54.5699996948
951,304.91998291,125.970001221
952,202.439987183,160.13999939
953,1195.31994629,426.359985352
954,276.359985352,-0.509999990463
955,9025.79980469,373.829986572
956,132.720001221,107.61000061
957,291.479980469,298.350006104
958,287.279998779,1174.5300293
959,10034.6396484,131.580001831
960,15229.1992188,91.2900009155
